Date,Stock Price
2021-12-21 00:00:00-05:00,316.3172900612025
2021-12-22 00:00:00-05:00,321.21920918393874
2021-12-23 00:00:00-05:00,325.57321423979784
2021-12-27 00:00:00-05:00,328.2247962885622
2021-12-28 00:00:00-05:00,335.74890725357193
2021-12-29 00:00:00-05:00,333.9388244240276
2021-12-30 00:00:00-05:00,334.5357224666993
2021-12-31 00:00:00-05:00,331.20902210647876
2022-01-03 00:00:00-05:00,328.11715546506855
2022-01-04 00:00:00-05:00,327.6083612473685
2022-01-05 00:00:00-05:00,318.83182070204253
2022-01-06 00:00:00-05:00,306.39602430263443
2022-01-07 00:00:00-05:00,307.3744283805925
2022-01-10 00:00:00-05:00,302.8148573040876
2022-01-11 00:00:00-05:00,306.62102625887854
2022-01-12 00:00:00-05:00,312.7753768104984
2022-01-13 00:00:00-05:00,313.55808535621185
2022-01-14 00:00:00-05:00,297.68793079514717
2022-01-18 00:00:00-05:00,297.5118230907491
2022-01-19 00:00:00-05:00,299.6839303147799
2022-01-20 00:00:00-05:00,302.4040121723071
2022-01-21 00:00:00-05:00,296.16153166033683
2022-01-24 00:00:00-05:00,285.897890386646
2022-01-25 00:00:00-05:00,285.23250070278266
2022-01-26 00:00:00-05:00,301.3472268303975
2022-01-27 00:00:00-05:00,296.1321706680879
2022-01-28 00:00:00-05:00,293.754642629739
2022-01-31 00:00:00-05:00,302.2865505304077
2022-02-01 00:00:00-05:00,303.7151150183411
2022-02-02 00:00:00-05:00,302.9519285883093
2022-02-03 00:00:00-05:00,302.814894213073
2022-02-04 00:00:00-05:00,293.73506552933964
2022-02-07 00:00:00-05:00,299.5665224039279
2022-02-08 00:00:00-05:00,294.7526641757739
2022-02-09 00:00:00-05:00,303.1866771013778
2022-02-10 00:00:00-05:00,297.4824770891408
2022-02-11 00:00:00-05:00,296.6507892331337
2022-02-14 00:00:00-05:00,287.43393862558435
2022-02-15 00:00:00-05:00,293.53940106514756
2022-02-16 00:00:00-05:00,292.5383518211705
2022-02-17 00:00:00-05:00,290.5676356080915
2022-02-18 00:00:00-05:00,287.3223545138341
2022-02-22 00:00:00-05:00,279.4297184060813
2022-02-23 00:00:00-05:00,284.50849016869194
2022-02-24 00:00:00-05:00,267.1838391180398
2022-02-25 00:00:00-05:00,289.3715440943723
2022-02-28 00:00:00-05:00,288.55768545885695
2022-03-01 00:00:00-05:00,290.6068836316477
2022-03-02 00:00:00-05:00,289.5872001156747
2022-03-03 00:00:00-05:00,296.9700961053515
2022-03-04 00:00:00-05:00,288.5381719841886
2022-03-07 00:00:00-05:00,282.89068210103216
2022-03-08 00:00:00-05:00,272.3703959714131
2022-03-09 00:00:00-05:00,277.90022715538794
2022-03-10 00:00:00-05:00,277.4883715872963
2022-03-11 00:00:00-05:00,282.33178182608566
2022-03-14 00:00:00-04:00,274.8607868350452
2022-03-15 00:00:00-04:00,274.8705763892812
2022-03-16 00:00:00-04:00,283.45933817263153
2022-03-17 00:00:00-04:00,287.55768004032205
2022-03-18 00:00:00-04:00,289.596975272534
2022-03-21 00:00:00-04:00,293.0482456524458
2022-03-22 00:00:00-04:00,293.94043902848847
2022-03-23 00:00:00-04:00,294.6365885356944
2022-03-24 00:00:00-04:00,293.29341369813756
2022-03-25 00:00:00-04:00,299.26435242377653
2022-03-28 00:00:00-04:00,298.381886781257
2022-03-29 00:00:00-04:00,307.77467860846997
2022-03-30 00:00:00-04:00,307.627564376301
2022-03-31 00:00:00-04:00,307.7647970951918
2022-04-01 00:00:00-04:00,303.3233347894576
2022-04-04 00:00:00-04:00,304.0293088013548
2022-04-05 00:00:00-04:00,307.1471354805134
2022-04-06 00:00:00-04:00,299.22506206243213
2022-04-07 00:00:00-04:00,290.8618314190175
2022-04-08 00:00:00-04:00,294.5679212288727
2022-04-11 00:00:00-04:00,286.08697073642816
2022-04-12 00:00:00-04:00,283.5868097526538
2022-04-13 00:00:00-04:00,277.20409452804194
2022-04-14 00:00:00-04:00,282.4593173112544
2022-04-18 00:00:00-04:00,273.4587435676381
2022-04-19 00:00:00-04:00,273.91950884943543
2022-04-20 00:00:00-04:00,283.7437454358303
2022-04-21 00:00:00-04:00,282.9397195937067
2022-04-22 00:00:00-04:00,276.17457811652713
2022-04-25 00:00:00-04:00,267.9485637056435
2022-04-26 00:00:00-04:00,272.0762484317419
2022-04-27 00:00:00-04:00,276.5864346916512
2022-04-28 00:00:00-04:00,279.61598484305273
2022-04-29 00:00:00-04:00,282.9691613421225
2022-05-02 00:00:00-04:00,272.28217861791126
2022-05-03 00:00:00-04:00,278.4100290353085
2022-05-04 00:00:00-04:00,277.06683018822866
2022-05-05 00:00:00-04:00,279.9591908699455
2022-05-06 00:00:00-04:00,269.4388663587358
2022-05-09 00:00:00-04:00,264.7816873837753
2022-05-10 00:00:00-04:00,266.37986521292925
2022-05-11 00:00:00-04:00,260.48727365867205
2022-05-12 00:00:00-04:00,252.6534684178314
2022-05-13 00:00:00-04:00,252.32014375860933
2022-05-16 00:00:00-04:00,254.87906800496103
2022-05-17 00:00:00-04:00,260.9089272639892
2022-05-18 00:00:00-04:00,258.460287362248
2022-05-19 00:00:00-04:00,249.51733801411478
2022-05-20 00:00:00-04:00,252.799695176546
2022-05-23 00:00:00-04:00,251.07986802416232
2022-05-24 00:00:00-04:00,253.4384466493094
2022-05-25 00:00:00-04:00,253.684155532996
2022-05-26 00:00:00-04:00,257.7428348441583
2022-05-27 00:00:00-04:00,263.84565297930027
2022-05-31 00:00:00-04:00,267.82582683846454
2022-06-01 00:00:00-04:00,270.44969418985005
2022-06-02 00:00:00-04:00,259.8852747105823
2022-06-03 00:00:00-04:00,265.64410297013194
2022-06-06 00:00:00-04:00,267.3638856139987
2022-06-07 00:00:00-04:00,262.03743093084853
2022-06-08 00:00:00-04:00,267.0199495600708
